legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
punctual,1,2631,a,1,3,punctual,exact,gk cet4 cet6 ky toefl ielts,yes,20448,25334,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
punctuate,1,2632,v,3,3,punctuate,exact,gk,yes,11199,9198,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
punctuation,1,2633,n,3,3,punctuation,exact,gk,yes,12610,15876,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
punishment,1,2635,n,1,3,punishment,exact,gk cet4 cet6,yes,3031,3110,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
puzzle,1,2644,n|v,4,3,puzzle,exact,gk cet4 cet6 ky toefl ielts,yes,6964,4255,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
puzzled,1,2645,a,1,2,puzzled,exact,gk,yes,5694,7319,3,3,1,7,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
pyramid,1,2646,n|v,6,3,pyramid,exact,gk ky toefl,yes,7071,6129,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
quake,1,2647,n|v,3,3,quake,exact,gk,yes,23257,8561,1,3,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
quarrel,1,2651,n|v,3,3,quarrel,exact,gk cet4 cet6 ky,yes,7746,11177,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
questionnaire,1,2655,n,1,3,questionnaire,exact,gk cet6 ky toefl ielts,yes,4043,3606,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
queue,1,2656,n|v,4,3,queue,exact,gk cet4 cet6 ky gre,yes,4960,15489,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
quilt,1,2659,n|v,3,3,quilt,exact,gk cet4 cet6 ky toefl,yes,12326,6124,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
quiz,1,2662,n|v,2,3,quiz,exact,gk cet4 cet6 ky,yes,9113,8784,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
radioactive,1,2668,a,1,3,radioactive,exact,gk cet4 cet6 ky,yes,6732,7890,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rag,1,2670,n|v,11,3,rag,exact,gk cet4 cet6 ky gre,yes,5984,6662,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rail,1,2671,n|v,15,3,rail,exact,gk cet4 cet6 ky toefl ielts gre,yes,1961,3373,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
raincoat,1,2675,n,1,3,raincoat,exact,zk gk ielts,yes,12667,15201,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
rainfall,1,2676,n,1,3,rainfall,exact,gk toefl ielts,yes,10343,9169,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
rat,1,2684,n|v,11,3,rat,exact,zk gk cet4 cet6 ky toefl ielts,yes,3139,3558,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
razor,1,2690,n|v,2,3,razor,exact,gk cet4 cet6 ky gre,yes,8610,7444,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reading,1,2694,n,7,3,reading,exact,gk cet4 cet6 ky ielts,yes,1701,1581,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
reasonable,1,2701,a,3,3,reasonable,exact,gk cet4 cet6 ky ielts,yes,1549,2510,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rebuild,1,2702,v,1,3,rebuild,exact,gk toefl,yes,4709,3790,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
receiver,1,2705,n,6,3,receiver,exact,gk cet4 cet6 toefl,yes,3543,3401,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
recent,1,2706,a,2,3,recent,exact,zk gk cet4 cet6 ky toefl,yes,630,567,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reception,1,2707,n,5,3,reception,exact,gk cet4 cet6 ky toefl ielts,yes,2928,3944,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
recorder,1,2716,n,4,3,recorder,exact,zk gk cet4 cet6 ky ielts,yes,4975,6015,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rectangle,1,2720,n,1,3,rectangle,exact,gk cet6 ky toefl ielts gre,yes,10208,10058,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
redirect,1,2722,v,1,2,redirect,exact,gk toefl gre,yes,14745,11425,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
referee,1,2725,n|v,5,3,referee,exact,gk cet6 ky ielts gre,yes,4635,8516,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
refusal,1,2732,n,2,3,refusal,exact,gk cet4 cet6 ky ielts,yes,3562,5933,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
regulation,1,2740,a|n,7,3,regulation,exact,gk cet4 cet6 ky toefl ielts,yes,1400,1675,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
relation,1,2743,n,6,3,relation,exact,zk gk cet4 cet6 ky,yes,719,1118,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
religion,1,2751,n,2,3,religion,exact,gk cet4 cet6 ky toefl ielts gre,yes,1819,1383,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
religious,1,2752,a|n,5,3,religious,exact,gk cet4 cet6 ky toefl,yes,1444,884,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
remark,1,2755,n|v,4,3,remark,exact,gk cet4 cet6 ky toefl ielts,yes,2581,3389,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reporter,1,2767,n,1,3,reporter,exact,gk cet4 cet6 ky,yes,3671,1286,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
requirement,1,2774,n,3,3,requirement,exact,gk cet4 cet6 ky toefl ielts,yes,1078,1885,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
resemble,1,2777,v,1,3,resemble,exact,gk cet4 cet6 ky toefl ielts,yes,3822,3058,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
reservation,1,2778,n,7,3,reservation,exact,gk cet4 cet6 ky ielts,yes,4139,3046,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
resist,1,2781,v,6,3,resist,exact,gk cet4 cet6 ky toefl,yes,2415,2470,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
restriction,1,2788,n,3,3,restriction,exact,gk cet4 cet6 toefl,yes,2226,3127,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
retell,1,2790,v,3,2,retell,exact,zk gk cet4 cet6,yes,34354,19549,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
reuse,1,2793,v,1,2,reuse,exact,gk,yes,22536,12946,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
reviewer,1,2795,n,2,2,reviewer,exact,gk,yes,10297,8282,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
revision,1,2796,n,3,3,revision,exact,gk cet6 toefl ielts,yes,4579,5994,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
revolution,1,2797,n,3,3,revolution,exact,gk cet4 cet6 ky toefl,yes,1858,2753,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rewind,1,2799,v,1,2,rewind,exact,gk,yes,26999,20177,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
rewrite,1,2800,n|v,3,3,rewrite,exact,gk,yes,9748,7628,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rid,1,2804,v,1,3,rid,exact,gk cet4 cet6 ky toefl,yes,2872,3041,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ridiculous,1,2806,a,3,3,ridiculous,exact,gk cet4 cet6 ky toefl ielts,yes,3632,4043,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ripen,1,2815,v,2,3,ripen,exact,gk cet4 cet6 toefl gre,yes,14908,14750,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
rob,1,2821,v,2,3,rob,exact,gk cet4 cet6 ky,yes,5202,5071,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
roller,1,2827,n,7,3,roller,exact,gk cet4 cet6,yes,6996,6161,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rooster,1,2831,n,1,3,rooster,exact,gk cet6 toefl,yes,35410,11564,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
rot,1,2835,n|v,5,3,rot,exact,gk cet4 cet6 ky toefl ielts,yes,9578,9603,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
rough,1,2836,a|n|r|v,18,3,rough,exact,gk cet4 cet6 ky toefl ielts,yes,2422,2627,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
roundabout,1,2838,a|n,4,3,roundabout,exact,gk cet6 ky gre,yes,7908,21821,3,1,1,5,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
runner,1,2850,n,10,3,runner,exact,gk cet4 cet6,yes,4368,4214,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
running,1,2851,a|n,11,3,running,exact,gk,yes,3269,3252,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
sacred,1,2855,a,5,3,sacred,exact,gk cet4 cet6 ky toefl ielts gre,yes,4692,3338,4,4,1,9,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
sacrifice,1,2856,n|v,9,3,sacrifice,exact,gk cet4 cet6 ky ielts gre,yes,5282,4068,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sadness,1,2858,n,3,3,sadness,exact,gk cet4 cet6,yes,6372,5506,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sailing,1,2862,n,4,3,sailing,exact,gk ielts,yes,5717,10027,3,2,1,6,strong_with_moderate_cross_corpus_support,possible_participle_or_gerund,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
sailor,1,2863,n,3,3,sailor,exact,gk cet4 cet6 ky,yes,5054,5030,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
salesgirl,1,2867,n,1,3,salesgirl,exact,gk,yes,,29991,0,1,0,1,single_corpus_only,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
salute,1,2872,n|v,9,3,salute,exact,gk cet4 cet6 ky ielts gre,yes,11386,8974,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
sauce,1,2880,n|v,4,3,sauce,exact,gk cet4 cet6 ky ielts,yes,4226,2289,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
savage,1,2883,a|n|v,8,3,savage,exact,gk cet6 ky ielts gre,yes,7623,10011,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
