legacy_word,legacy_row_count,legacy_rows,structural_type,oewn_match_type,oewn_lemmas,oewn_pos,oewn_sense_count,moby_wordlist_match_type,moby_wordlist_forms,moby_pos_match_type,moby_pos_forms,moby_pos_codes,normalized_headword_candidates,normalized_headword_evidence,existing_phrase_table_match,lexical_evidence_score,recommendation,reason
pencil sharpener,1,2986,multiword,exact,pencil sharpener,n,1,none,,exact,pencil sharpener,h,,,none,2,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
pencil-box,1,2420,hyphenated,none,,,0,none,,none,,,,,none,0,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
penny,1,2422,lowercase_single_word,exact,penny,n,2,exact,penny,exact,penny,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pension,1,2423,lowercase_single_word,exact,pension,n|v,2,exact,pension,exact,pension,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
perform,1,2430,lowercase_single_word,exact,perform,v,4,exact,perform,exact,perform,V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
performer,1,2432,lowercase_single_word,exact,performer,n,1,none,,exact,performer,N,,,none,2,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
perfume,1,2433,lowercase_single_word,exact,perfume,n|v,4,exact,perfume,exact,perfume,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
permission,1,2437,lowercase_single_word,exact,permission,n,2,exact,permission,exact,permission,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
personally,1,2442,lowercase_single_word,exact,personally,r,5,exact,personally,exact,personally,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
personnel,1,2441,lowercase_single_word,exact,personnel,n,2,exact,personnel,exact,personnel,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pest,1,2444,lowercase_single_word,exact,pest,n,4,exact,pest,exact,pest,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
phone-booth,1,2449,hyphenated,none,,,0,none,,none,,,,,none,0,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
physical,1,2454,lowercase_single_word,exact,physical,a,7,exact,physical,exact,physical,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
physicist,1,2456,lowercase_single_word,exact,physicist,n,1,exact,physicist,exact,physicist,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pianist,1,2458,lowercase_single_word,exact,pianist,n,1,exact,pianist,exact,pianist,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pile,1,2466,lowercase_single_word,exact,pile,n|v,11,exact,pile,exact,pile,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pillow,1,2468,lowercase_single_word,exact,pillow,n|v,2,exact,pillow,exact,pillow,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pin,1,2470,lowercase_single_word,exact,pin,n|v,14,exact,pin,exact,pin,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pine,1,2471,lowercase_single_word,exact,pine,n|v,3,exact,pine,exact,pine,N|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pineapple,1,2472,lowercase_single_word,exact,pineapple,n,2,exact,pineapple,exact,pineapple,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
ping-pong,1,2473,hyphenated,casefold,Ping-Pong,n,1,casefold,Ping-Pong,casefold,Ping-Pong,N,,,none,3,hyphenated_form_review,连字符形式可能有开放式、闭合式等变体，需确定规范词形
pint,1,2475,lowercase_single_word,exact,pint,n,3,exact,pint,exact,pint,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
playmate,1,2492,lowercase_single_word,exact,playmate,n,1,exact,playmate,exact,playmate,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
playroom,1,2489,lowercase_single_word,exact,playroom,n,1,exact,playroom,exact,playroom,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pleased,1,2495,lowercase_single_word,exact,pleased,a,2,none,,none,,,please,please:OEWN+MobyWords+MobyPOS,none,1,modern_lexical_review,OEWN 有词形证据，Moby 未匹配；复核词义、难度与学习价值
poisonous,1,2507,lowercase_single_word,exact,poisonous,a,3,exact,poisonous,exact,poisonous,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
popcorn,1,2525,lowercase_single_word,exact,popcorn,n,2,exact,popcorn,exact,popcorn,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
porridge,1,2529,lowercase_single_word,exact,porridge,n,1,exact,porridge,exact,porridge,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
portable,1,2531,lowercase_single_word,exact,portable,a|n,3,exact,portable,exact,portable,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
porter,1,2532,lowercase_single_word,exact,porter,n|v,5,exact,porter,exact,porter,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
possess,1,2534,lowercase_single_word,exact,possess,v,3,exact,possess,exact,possess,t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
possibility,1,2536,lowercase_single_word,exact,possibility,n,4,exact,possibility,exact,possibility,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
possibly,1,2538,lowercase_single_word,exact,possibly,r,2,exact,possibly,exact,possibly,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
postage,1,2540,lowercase_single_word,exact,postage,n,2,exact,postage,exact,postage,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
postbox,1,2541,lowercase_single_word,exact,postbox,n,1,exact,postbox,exact,postbox,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
postcode,1,2543,lowercase_single_word,exact,postcode,n,1,none,,exact,postcode,N,,,none,2,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
powder,1,2552,lowercase_single_word,exact,powder,n|v,5,exact,powder,exact,powder,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
powerful,1,2554,lowercase_single_word,exact,powerful,a|r,6,exact,powerful,exact,powerful,A|v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
prairie,1,2557,lowercase_single_word,exact,prairie,n,1,exact,prairie,exact,prairie,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
prayer,1,2560,lowercase_single_word,exact,prayer,n,5,exact,prayer,exact,prayer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
precise,1,2562,lowercase_single_word,exact,precise,a,2,exact,precise,exact,precise,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pregnant,1,2566,lowercase_single_word,exact,pregnant,a,3,exact,pregnant,exact,pregnant,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
preparation,1,2569,lowercase_single_word,exact,preparation,n,8,exact,preparation,exact,preparation,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
prescription,1,2571,lowercase_single_word,exact,prescription,a|n,5,exact,prescription,exact,prescription,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
preview,1,2581,lowercase_single_word,exact,preview,n|v,3,exact,preview,exact,preview,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
primary school,1,2585,multiword,exact,primary school,n,1,exact,primary school,exact,primary school,h,,,none,3,move_to_phrase_review,多词表达不进入单词扩展表；转入短语候选复核
printer,1,2589,lowercase_single_word,exact,printer,n,3,exact,printer,exact,printer,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
printing,1,2590,lowercase_single_word,exact,printing,n,4,exact,printing,exact,printing,N,print,print:OEWN+MobyWords+MobyPOS,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
prisoner,1,2592,lowercase_single_word,exact,prisoner,n,1,exact,prisoner,exact,prisoner,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
privilege,1,2594,lowercase_single_word,exact,privilege,n|v,4,exact,privilege,exact,privilege,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
probable,1,2596,lowercase_single_word,exact,probable,a|n,3,exact,probable,exact,probable,A|N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
production,1,2603,lowercase_single_word,exact,production,n,8,exact,production,exact,production,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
properly,1,2616,lowercase_single_word,exact,properly,r,3,exact,properly,exact,properly,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
protection,1,2618,lowercase_single_word,exact,protection,n,7,exact,protection,exact,protection,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
publicly,1,2626,lowercase_single_word,exact,publicly,r,2,exact,publicly,exact,publicly,v,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pulse,1,2629,lowercase_single_word,exact,pulse,n|v,7,exact,pulse,exact,pulse,N|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pump,1,2630,lowercase_single_word,exact,pump,n|v,11,exact,pump,exact,pump,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
punctual,1,2631,lowercase_single_word,exact,punctual,a,1,exact,punctual,exact,punctual,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
punctuate,1,2632,lowercase_single_word,exact,punctuate,v,3,exact,punctuate,exact,punctuate,V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
punctuation,1,2633,lowercase_single_word,exact,punctuation,n,3,exact,punctuation,exact,punctuation,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
punishment,1,2635,lowercase_single_word,exact,punishment,n,1,exact,punishment,exact,punishment,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
puzzle,1,2644,lowercase_single_word,exact,puzzle,n|v,4,exact,puzzle,exact,puzzle,N|V|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
puzzled,1,2645,lowercase_single_word,exact,puzzled,a,1,none,,exact,puzzled,V,puzzle,puzzle:OEWN+MobyWords+MobyPOS,none,2,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
pyramid,1,2646,lowercase_single_word,exact,pyramid,n|v,6,exact,pyramid,exact,pyramid,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
quake,1,2647,lowercase_single_word,exact,quake,n|v,3,exact,quake,exact,quake,N|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
quarrel,1,2651,lowercase_single_word,exact,quarrel,n|v,3,exact,quarrel,exact,quarrel,N|V|i,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
questionnaire,1,2655,lowercase_single_word,exact,questionnaire,n,1,exact,questionnaire,exact,questionnaire,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
queue,1,2656,lowercase_single_word,exact,queue,n|v,4,exact,queue,exact,queue,N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
quilt,1,2659,lowercase_single_word,exact,quilt,n|v,3,exact,quilt,exact,quilt,N|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
quiz,1,2662,lowercase_single_word,exact,quiz,n|v,2,exact,quiz,exact,quiz,N|V|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
radioactive,1,2668,lowercase_single_word,exact,radioactive,a,1,exact,radioactive,exact,radioactive,A,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
rag,1,2670,lowercase_single_word,exact,rag,n|v,11,exact,rag,exact,rag,N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
rail,1,2671,lowercase_single_word,exact,rail,n|v,15,exact,rail,exact,rail,N|i|t,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
raincoat,1,2675,lowercase_single_word,exact,raincoat,n,1,exact,raincoat,exact,raincoat,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
rainfall,1,2676,lowercase_single_word,exact,rainfall,n,1,exact,rainfall,exact,rainfall,N,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
rat,1,2684,lowercase_single_word,exact,rat,n|v,11,exact,rat,exact,rat,N|V,,,none,3,retain_for_relevance_scoring,OEWN 与至少一个 Moby 数据集均有词形证据；仍需另做学习相关性筛选
