record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed,meaning_zh,usage_note_zh,example_en,example_zh,content_method,content_qa_status,view_sequence
PH-C4-0046,mop up,mop up,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,mop_up%1:04:00::|mop_up%2:30:00::|mop_up%2:33:00::|mop_up%2:35:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,完成清理；肃清,可表示擦净液体或处理剩余问题，也可指清除最后的抵抗。,Workers stayed behind to mop up the water after the pipe burst.,水管爆裂后，工人留下来把积水清理干净。,original_project_authored,draft_auto_validated,496
PH-C4-0047,pin down,pin down,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pin_down%2:31:00::|pin_down%2:35:00::|pin_down%2:41:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,确定；迫使明确表态；压制,可表示获得准确细节，也可指迫使某人作出明确回答。,It is difficult to pin down the exact cause of the failure.,很难确定这次故障的确切原因。,original_project_authored,draft_auto_validated,497
PH-C4-0048,pitch in,pitch in,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pitch_in%2:34:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,共同出力；主动帮忙,非正式用语，表示多人为共同任务贡献时间、劳动或金钱。,"If everyone can pitch in, the hall will be ready by noon.",如果大家都来帮忙，大厅中午前就能准备好。,original_project_authored,draft_auto_validated,498
PH-C4-0049,pop up,pop up,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pop-up%1:04:00::|pop-up%1:06:01::|pop-up%1:10:00::|pop_up%2:39:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,突然出现；弹出,可表示问题或事物意外出现，也可指计算机窗口弹出。,Small problems often pop up during the testing stage.,测试阶段经常会突然出现一些小问题。,original_project_authored,draft_auto_validated,499
PH-C4-0050,rub off,rub off,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,rub_off%2:35:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,擦掉；产生感染性影响,可表示通过摩擦去除，也常与 on 连用说明习惯或态度影响他人。,Her enthusiasm began to rub off on the rest of the team.,她的热情开始感染团队中的其他人。,original_project_authored,draft_auto_validated,500
PH-C4-0051,screw up,screw up,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,screw_up%2:29:00::|screw_up%2:30:00::|screw_up%2:35:00::|screw_up%2:41:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,弄糟；犯严重错误,非正式用语，可接事情作宾语，也可单独表示表现失误。,One careless calculation could screw up the entire experiment.,一次粗心的计算就可能把整个实验弄糟。,original_project_authored,draft_auto_validated,501
PH-C4-0052,spin off,spin off,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,spin-off%1:06:00::|spin_off%2:30:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,衍生；分拆,可表示产生附带成果，也可指企业把部分业务分拆为独立公司。,The research project may spin off several practical inventions.,这个研究项目可能会衍生出几项实用发明。,original_project_authored,draft_auto_validated,502
PH-C4-0053,bail out,bail out,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,bail_out%2:30:00::|bail_out%2:41:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,救助；帮助脱困；跳伞逃生,可指提供资金或实际援助，也可非正式地表示退出困难局面。,The emergency loan was designed to bail out struggling small firms.,这笔紧急贷款旨在帮助经营困难的小企业脱困。,original_project_authored,draft_auto_validated,503
PH-C4-0054,dispose of,dispose of,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,dispose_of%2:41:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,处理掉；处置,后接废物、物品或问题；不能简单理解为“布置”。,Hospitals must dispose of medical waste safely.,医院必须安全处理医疗废物。,original_project_authored,draft_auto_validated,504
PH-C4-0055,excel at,excel at,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,excel_at%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,擅长；在某方面表现出色,后接名词或动名词，说明表现特别优秀的领域。,Students who excel at solving problems may enjoy this course.,擅长解决问题的学生可能会喜欢这门课程。,original_project_authored,draft_auto_validated,505
PH-C4-0056,gang up,gang up,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,gang_up%2:33:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,联合起来对付某人,常与 on 或 against 连用，多指多人不公平地共同攻击或施压。,It is wrong to gang up on someone who holds a different opinion.,联合起来欺负持不同意见的人是不对的。,original_project_authored,draft_auto_validated,506
PH-C4-0057,haul away,haul away,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,haul_away%2:35:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,拖走；运走,表示用力或借助车辆把重物、垃圾等移走。,Workers will haul away the fallen branches after the storm.,暴风雨后，工人会运走倒下的树枝。,original_project_authored,draft_auto_validated,507
PH-C4-0058,hedge in,hedge in,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,hedge_in%2:35:01::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,围住；限制,可表示用树篱围住，也可比喻规则或环境限制行动自由。,Strict regulations may hedge in the choices available to small firms.,严格规定可能会限制小企业可作出的选择。,original_project_authored,draft_auto_validated,508
PH-C4-0059,lodge in,lodge in,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,lodge_in%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,卡在；留存在,表示小物体嵌入某处，也可指想法或记忆牢牢留在脑中。,A tiny piece of glass can lodge in the skin.,一小片玻璃可能会嵌进皮肤里。,original_project_authored,draft_auto_validated,509
PH-C4-0060,persist in,persist in,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,persist_in%2:42:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,坚持；执意继续,后接名词或动名词，常指面对反对或困难仍继续某种行为。,"If you persist in asking questions, you will eventually understand the topic.",如果你坚持提问，最终会理解这个主题。,original_project_authored,draft_auto_validated,510
PH-C4-0061,pop out,pop out,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pop_out%2:30:00::|pop_out%2:38:00::|pop_out%2:38:01::|pop_out%2:39:02::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,突然出来；短暂外出,非正式用语，可表示某物突然脱出，也可指短时间离开。,One of the buttons may pop out if the case is closed too tightly.,如果盒子关得太紧，其中一个按钮可能会弹出来。,original_project_authored,draft_auto_validated,511
PH-C4-0062,pour forth,pour forth,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,pour_forth%2:35:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,涌出；倾泻而出,较书面地表示液体、声音、光线或话语大量连续出现。,Warm light began to pour forth from the open doorway.,温暖的光线开始从敞开的门口倾泻而出。,original_project_authored,draft_auto_validated,512
PH-C4-0063,shed light on,shed light on,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,shed_light_on%2:31:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,阐明；使某事更清楚,表示提供信息或证据，帮助人们理解复杂或未知的问题。,The new evidence may shed light on the cause of the accident.,新证据可能有助于查明事故原因。,original_project_authored,draft_auto_validated,513
PH-C4-0064,squeeze by,squeeze by,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,squeeze_by%2:41:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,勉强通过；挤过去,可表示从狭窄空间通过，也可指以很小优势或勉强达到标准。,We had to squeeze by the crowd near the entrance.,我们不得不从入口附近的人群中挤过去。,original_project_authored,draft_auto_validated,514
PH-C4-0065,suck up,suck up,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,suck_up%2:32:00::|suck_up%2:35:00::|suck_up%2:37:09::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,吸收；吸起；奉承,可表示通过吸力吸收液体，也可与 to 连用表示讨好有权势者。,The dry ground can suck up a surprising amount of rainwater.,干燥的地面能吸收数量惊人的雨水。,original_project_authored,draft_auto_validated,515
PH-C4-0066,sympathize with,sympathize with,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,sympathize_with%2:37:00::,False,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,同情；理解并赞同,后接遭遇困难的人，或表示理解某种观点和感受。,Many readers sympathize with the character's difficult choice.,许多读者同情这个人物所面临的艰难选择。,original_project_authored,draft_auto_validated,516
