record_id,word,dataset_layer,parts_of_speech,pos_evidence_source,pos_status
release-word-2290,Russian,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2291,sad,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2292,safe,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2293,safety,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2294,sail,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2295,salad,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2296,salary,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2297,sale,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2298,salesman,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2299,saleswoman,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2300,salt,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2301,salty,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2302,same,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2303,sample,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2304,sand,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2305,sandwich,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2306,satellite,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2307,satisfaction,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2308,satisfy,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2309,Saturday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2310,saucer,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2311,sausage,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2312,save,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2313,saving,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2314,say,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2315,saying,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2316,scare,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2317,scarf,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2318,scene,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2319,schedule,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2320,scholarship,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2321,school,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2322,schoolbag,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2323,science,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2324,scientific,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2325,scientist,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2326,scissors,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2327,score,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2328,scream,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2329,screen,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2330,sculpture,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2331,sea,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2332,search,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2333,season,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2334,seat,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2335,second,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2336,secondary,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2337,secret,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2338,secretary,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2339,section,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2340,secure,curriculum,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2341,security,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2342,see,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2343,seed,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2344,seek,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2345,seem,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2346,seize,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2347,seldom,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2348,select,curriculum,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2349,sell,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2350,send,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2351,senior,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2352,sense,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2353,sensitive,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2354,sentence,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2355,separate,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2356,September,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2357,series,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2358,serious,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2359,servant,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2360,serve,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2361,service,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2362,session,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2363,set,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2364,setting,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2365,settle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2366,seven,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2367,seventeen,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2368,seventh,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2369,seventy,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2370,several,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2371,severe,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2372,sew,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2373,sex,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2374,shade,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2375,shadow,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2376,shake,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2377,shall,curriculum,verb,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2378,shallow,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2379,shame,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2380,shape,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2381,share,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2382,shark,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2383,sharp,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2384,shave,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2385,she,curriculum,noun|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2386,sheep,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2387,sheet,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2388,shelf,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2389,shelter,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2390,shift,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2391,shine,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2392,ship,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2393,shirt,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2394,shock,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2395,shoe,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2396,shoot,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2397,shop,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2398,shore,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2399,short,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2400,shortage,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2401,shorts,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2402,should,curriculum,verb,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2403,shoulder,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2404,shout,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2405,show,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2406,shower,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2407,shut,curriculum,adjective|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2408,shy,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2409,sick,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2410,side,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2411,sight,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2412,sign,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2413,signal,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2414,significant,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2415,silence,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2416,silent,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2417,silk,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2418,silly,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2419,silver,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2420,similar,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2421,simple,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2422,since,curriculum,adverb|conjunction|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2423,sincerely,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2424,sing,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2425,single,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2426,sink,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2427,sir,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2428,sister,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2429,sit,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2430,site,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2431,situation,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2432,six,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2433,sixteen,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2434,sixth,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2435,sixty,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2436,size,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2437,skate,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2438,skateboard,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2439,ski,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2440,skill,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2441,skin,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
