record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed
PH-C4-0198,atomic number,atomic number,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,atomic_number%1:23:00::,true,3,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0199,assembly line,assembly line,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,assembly_line%1:06:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0200,amusement park,amusement park,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,amusement_park%1:15:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0201,continental breakfast,continental breakfast,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,continental_breakfast%1:13:00::,true,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0202,digestive system,digestive system,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,digestive_system%1:08:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0203,dress code,dress code,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,dress_code%1:10:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0204,documentary film,documentary film,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,documentary_film%1:10:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0205,greeting card,greeting card,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,greeting_card%1:10:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0206,genetic engineering,genetic engineering,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,genetic_engineering%1:09:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0207,gross domestic product,gross domestic product,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,gross_domestic_product%1:21:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0208,intensive care unit,intensive care unit,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,intensive_care_unit%1:14:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0209,monetary fund,monetary fund,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,monetary_fund%1:21:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0210,musical scale,musical scale,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,musical_scale%1:10:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0211,organ transplant,organ transplant,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,organ_transplant%1:04:00::,false,3,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0212,shopping cart,shopping cart,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,shopping_cart%1:06:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0213,storage room,storage room,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,storage_room%1:06:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0214,stem cell research,stem cell research,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,stem-cell_research%1:04:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0215,twentieth century,twentieth century,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,twentieth_century%1:28:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0216,at first sight,at first sight,[],cet4,"[""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,at_first_sight%4:02:00::|at_first_sight%4:02:01::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0217,one on one,one on one,[],cet4,"[""cet4"", ""cet6""]",adverbial_or_connector,approved_dictionary_candidate_pool,OEWN,one-on-one%4:02:00::|one-on-one%5:00:00:individual:00|one-on-one%5:00:00:private:00,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0218,aptitude test,aptitude test,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0219,atmospheric pressure,atmospheric pressure,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,atmospheric_pressure%1:19:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0220,brain drain,brain drain,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,brain_drain%1:04:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0221,bulletin board,bulletin board,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,bulletin_board%1:06:00::|bulletin_board%1:06:01::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0222,carbon dating,carbon dating,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,carbon_dating%1:04:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0223,collective farm,collective farm,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,collective_farm%1:14:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0224,cooperative society,cooperative society,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0225,employment agency,employment agency,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,employment_agency%1:14:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0226,engagement ring,engagement ring,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,engagement_ring%1:06:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0227,executive officer,executive officer,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,executive_officer%1:18:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0228,eye opening,eye opening,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0229,first edition,first edition,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0230,flesh and blood,flesh and blood,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0231,flight recorder,flight recorder,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,approved_dictionary_candidate_pool,Moby,,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0232,free agent,free agent,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,free_agent%1:18:00::|free_agent%1:18:01::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0233,air freight,air freight,[],cet4,"[""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,air-freight%2:38:00::,false,0,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0234,business cycle,business cycle,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,business_cycle%1:11:00::,true,0,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0235,consumer goods,consumer goods,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,consumer_goods%1:06:00::,true,0,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0236,data analysis,data analysis,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0237,decision making,decision making,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,8,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0238,economic policy,economic policy,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,economic_policy%1:10:00::,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0239,energy consumption,energy consumption,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0240,environmental protection,environmental protection,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,11,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0241,financial crisis,financial crisis,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,4,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0242,global economy,global economy,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,5,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0243,human rights,human rights,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,61,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0244,information technology,information technology,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,information_technology%1:09:00::,false,2,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0245,international trade,international trade,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,4,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0246,natural resource,natural resource,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,natural_resource%1:21:00::,false,0,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0247,public opinion,public opinion,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,public_opinion%1:09:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0248,quality control,quality control,[],cet4,"[""cet4"", ""cet6""]",lexical_collocation,approved_dictionary_candidate_pool,OEWN,quality_control%1:04:00::,true,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
PH-C4-0249,social responsibility,social responsibility,[],cet4,"[""cet4"", ""cet6""]",fixed_structure,independent_structure_plus_tatoeba_cc0,Tatoeba CC0 exact normalized occurrence,,false,1,independently selected for learning value and first-introduction level,english_scope_frozen,False
