record_id,word,legacy_candidate_form,dataset_layer,selection_status,relevance_score,bnc_rank,contemporary_rank,part_of_speech,oewn_lexicographer_classes,theme_candidates,inclusion_reason,selection_sources,definitions_zh,phonetic_uk,phonetic_us
extension-draft-0468,pin,pin,extension,draft_priority_needs_semantic_review,9,4542,4347,n|v,noun.artifact|noun.body|noun.communication|noun.event|verb.competition|verb.contact,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4542；当代语料 4347；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0469,pine,pine,extension,draft_priority_needs_semantic_review,8,5081,3158,n|v,noun.plant|verb.emotion,人与自我|人与自然,独立语料频率支持较强（BNC 5081；当代语料 3158；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0470,portable,portable,extension,draft_priority_needs_semantic_review,7,6014,5441,a|n,adj.all|noun.artifact,人与社会,独立语料频率支持较强（BNC 6014；当代语料 5441；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0471,possess,possess,extension,draft_priority_needs_semantic_review,9,2129,2842,v,verb.possession|verb.stative,人与社会,独立语料频率支持较强（BNC 2129；当代语料 2842；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0472,possibility,possibility,extension,draft_priority_needs_semantic_review,9,1030,1195,n,noun.cognition|noun.state,人与自我,独立语料频率支持较强（BNC 1030；当代语料 1195；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0473,possibly,possibly,extension,draft_priority_needs_semantic_review,9,1312,1696,r,adv.all,一般阅读,独立语料频率支持较强（BNC 1312；当代语料 1696；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0474,powder,powder,extension,draft_priority_needs_semantic_review,9,4272,3260,n|v,noun.artifact|noun.substance|verb.body|verb.change,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4272；当代语料 3260；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0475,powerful,powerful,extension,draft_priority_needs_semantic_review,9,1326,1159,a|r,adj.all|adv.all,一般阅读,独立语料频率支持较强（BNC 1326；当代语料 1159；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0476,prayer,prayer,extension,draft_priority_needs_semantic_review,9,2644,2098,n,noun.act|noun.communication|noun.person,人与社会,独立语料频率支持较强（BNC 2644；当代语料 2098；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0477,precise,precise,extension,draft_priority_needs_semantic_review,9,2761,3826,a,adj.all,一般阅读,独立语料频率支持较强（BNC 2761；当代语料 3826；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0478,pregnant,pregnant,extension,draft_priority_needs_semantic_review,9,3276,2629,a,adj.all,一般阅读,独立语料频率支持较强（BNC 3276；当代语料 2629；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0479,preparation,preparation,extension,draft_priority_needs_semantic_review,9,2091,2513,n,noun.act|noun.cognition|noun.communication|noun.state|noun.substance,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 2091；当代语料 2513；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0480,prescription,prescription,extension,draft_priority_needs_semantic_review,8,5595,3311,a|n,adj.all|noun.artifact|noun.communication,人与社会,独立语料频率支持较强（BNC 5595；当代语料 3311；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0481,printer,printer,extension,draft_priority_needs_semantic_review,8,3066,5875,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 3066；当代语料 5875；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0482,printing,printing,extension,draft_priority_needs_semantic_review,8,4804,7217,n,noun.act|noun.communication,人与社会,独立语料频率支持较强（BNC 4804；当代语料 7217；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0483,prisoner,prisoner,extension,draft_priority_needs_semantic_review,9,1932,2419,n,noun.person,人与社会,独立语料频率支持较强（BNC 1932；当代语料 2419；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0484,privilege,privilege,extension,draft_priority_needs_semantic_review,9,3017,3612,n|v,noun.attribute|verb.social,人与社会,独立语料频率支持较强（BNC 3017；当代语料 3612；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0485,probable,probable,extension,draft_priority_needs_semantic_review,7,5016,6767,a|n,adj.all|noun.person,人与社会,独立语料频率支持较强（BNC 5016；当代语料 6767；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0486,production,production,extension,draft_priority_needs_semantic_review,9,610,959,n,noun.act|noun.artifact|noun.communication|noun.quantity,人与社会|人与自然,独立语料频率支持较强（BNC 610；当代语料 959；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0487,properly,properly,extension,draft_priority_needs_semantic_review,9,1634,2880,r,adv.all,一般阅读,独立语料频率支持较强（BNC 1634；当代语料 2880；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0488,protection,protection,extension,draft_priority_needs_semantic_review,9,1220,1315,n,noun.act|noun.artifact|noun.possession|noun.state,人与社会,独立语料频率支持较强（BNC 1220；当代语料 1315；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0489,publicly,publicly,extension,draft_priority_needs_semantic_review,9,4133,3027,r,adv.all,一般阅读,独立语料频率支持较强（BNC 4133；当代语料 3027；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0490,pulse,pulse,extension,draft_priority_needs_semantic_review,9,4379,4331,n|v,noun.event|noun.food|noun.time|verb.creation|verb.motion,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4379；当代语料 4331；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0491,pump,pump,extension,draft_priority_needs_semantic_review,9,4317,3444,n|v,noun.artifact|noun.body|verb.communication|verb.competition|verb.contact|verb.motion|verb.possession,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4317；当代语料 3444；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0492,punishment,punishment,extension,draft_priority_needs_semantic_review,9,3031,3110,n,noun.act,人与社会,独立语料频率支持较强（BNC 3031；当代语料 3110；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0493,puzzle,puzzle,extension,draft_priority_needs_semantic_review,8,6964,4255,n|v,noun.artifact|noun.communication|verb.cognition|verb.emotion,人与自我|人与社会,独立语料频率支持较强（BNC 6964；当代语料 4255；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0494,puzzled,puzzled,extension,draft_priority_needs_semantic_review,7,5694,7319,a,adj.all,一般阅读,独立语料频率支持较强（BNC 5694；当代语料 7319；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0495,pyramid,pyramid,extension,draft_priority_needs_semantic_review,7,7071,6129,n|v,noun.possession|noun.shape|verb.change|verb.contact|verb.possession,人与社会|人与自然,独立语料频率支持较强（BNC 7071；当代语料 6129；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0496,questionnaire,questionnaire,extension,draft_priority_needs_semantic_review,9,4043,3606,n,noun.communication,人与社会,独立语料频率支持较强（BNC 4043；当代语料 3606；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0497,queue,queue,extension,draft_priority_needs_semantic_review,7,4960,15489,n|v,noun.body|noun.communication|noun.group|verb.motion,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4960；当代语料 15489；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0498,quiz,quiz,extension,draft_priority_needs_semantic_review,7,9113,8784,n|v,noun.communication|verb.communication,人与社会,独立语料频率支持较强（BNC 9113；当代语料 8784；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0499,radioactive,radioactive,extension,draft_priority_needs_semantic_review,7,6732,7890,a,adj.all,一般阅读,独立语料频率支持较强（BNC 6732；当代语料 7890；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0500,rag,rag,extension,draft_priority_needs_semantic_review,7,5984,6662,n|v,noun.act|noun.artifact|noun.communication|noun.time|verb.change|verb.communication|verb.creation|verb.emotion,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 5984；当代语料 6662；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0501,rail,rail,extension,draft_priority_needs_semantic_review,9,1961,3373,n|v,noun.animal|noun.artifact|verb.communication|verb.competition|verb.contact|verb.motion|verb.possession|verb.stative,人与社会|人与自然,独立语料频率支持较强（BNC 1961；当代语料 3373；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0502,rat,rat,extension,draft_priority_needs_semantic_review,9,3139,3558,n|v,noun.animal|noun.artifact|noun.person|verb.communication|verb.contact|verb.social,人与社会|人与自然,独立语料频率支持较强（BNC 3139；当代语料 3558；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0503,razor,razor,extension,draft_priority_needs_semantic_review,7,8610,7444,n|v,noun.artifact|verb.body,人与自我|人与社会,独立语料频率支持较强（BNC 8610；当代语料 7444；评分 7/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0504,reading,reading,extension,draft_priority_needs_semantic_review,9,1701,1581,n,noun.act|noun.cognition|noun.communication,人与自我|人与社会,独立语料频率支持较强（BNC 1701；当代语料 1581；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0505,reasonable,reasonable,extension,draft_priority_needs_semantic_review,9,1549,2510,a,adj.all,一般阅读,独立语料频率支持较强（BNC 1549；当代语料 2510；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0506,rebuild,rebuild,extension,draft_priority_needs_semantic_review,9,4709,3790,v,verb.creation,人与社会,独立语料频率支持较强（BNC 4709；当代语料 3790；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0507,receiver,receiver,extension,draft_priority_needs_semantic_review,9,3543,3401,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 3543；当代语料 3401；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0508,recent,recent,extension,draft_priority_needs_semantic_review,9,630,567,a,adj.all,一般阅读,独立语料频率支持较强（BNC 630；当代语料 567；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0509,reception,reception,extension,draft_priority_needs_semantic_review,9,2928,3944,n,noun.act|noun.communication|noun.group,人与社会,独立语料频率支持较强（BNC 2928；当代语料 3944；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0510,recorder,recorder,extension,draft_priority_needs_semantic_review,8,4975,6015,n,noun.artifact|noun.person,人与社会,独立语料频率支持较强（BNC 4975；当代语料 6015；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0511,referee,referee,extension,draft_priority_needs_semantic_review,8,4635,8516,n|v,noun.person|verb.communication|verb.competition,人与社会,独立语料频率支持较强（BNC 4635；当代语料 8516；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0512,refusal,refusal,extension,draft_priority_needs_semantic_review,8,3562,5933,n,noun.communication,人与社会,独立语料频率支持较强（BNC 3562；当代语料 5933；评分 8/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0513,regulation,regulation,extension,draft_priority_needs_semantic_review,9,1400,1675,a|n,adj.all|noun.act|noun.cognition|noun.communication|noun.process|noun.state,人与自我|人与社会,独立语料频率支持较强（BNC 1400；当代语料 1675；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0514,relation,relation,extension,draft_priority_needs_semantic_review,9,719,1118,n,noun.Tops|noun.act|noun.cognition|noun.communication|noun.person,人与自我|人与社会,独立语料频率支持较强（BNC 719；当代语料 1118；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0515,religion,religion,extension,draft_priority_needs_semantic_review,9,1819,1383,n,noun.cognition|noun.group,人与自我|人与社会,独立语料频率支持较强（BNC 1819；当代语料 1383；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0516,religious,religious,extension,draft_priority_needs_semantic_review,9,1444,884,a|n,adj.all|noun.person,人与社会,独立语料频率支持较强（BNC 1444；当代语料 884；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0517,remark,remark,extension,draft_priority_needs_semantic_review,9,2581,3389,n|v,noun.cognition|noun.communication|verb.communication,人与自我|人与社会,独立语料频率支持较强（BNC 2581；当代语料 3389；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0518,reporter,reporter,extension,draft_priority_needs_semantic_review,9,3671,1286,n,noun.person,人与社会,独立语料频率支持较强（BNC 3671；当代语料 1286；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0519,requirement,requirement,extension,draft_priority_needs_semantic_review,9,1078,1885,n,noun.cognition|noun.object,人与自我|人与自然,独立语料频率支持较强（BNC 1078；当代语料 1885；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0520,resemble,resemble,extension,draft_priority_needs_semantic_review,9,3822,3058,v,verb.stative,一般阅读,独立语料频率支持较强（BNC 3822；当代语料 3058；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0521,reservation,reservation,extension,draft_priority_needs_semantic_review,9,4139,3046,n,noun.act|noun.cognition|noun.communication|noun.location,人与自我|人与社会|人与自然,独立语料频率支持较强（BNC 4139；当代语料 3046；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0522,resist,resist,extension,draft_priority_needs_semantic_review,9,2415,2470,v,verb.competition|verb.social|verb.stative,人与社会,独立语料频率支持较强（BNC 2415；当代语料 2470；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
extension-draft-0523,restriction,restriction,extension,draft_priority_needs_semantic_review,9,2226,3127,n,noun.act|noun.cognition,人与自我|人与社会,独立语料频率支持较强（BNC 2226；当代语料 3127；评分 9/9）,OEWN-2025-lexical-evidence|ECDICT-BNC-rank|ECDICT-contemporary-rank,,,
