phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
low down,low down,2,true,a|n,low-down%1:10:00::|low-down%5:00:00:contemptible:00|low-down%5:00:00:emotional:00,low-down,true,low-down,0,true,dictionary_only_hold,4.0,junior,false
low key,low key,2,true,a,low-key%5:00:00:restrained:00,low-key,true,low-key,0,true,dictionary_only_hold,4.0,junior,false
low pressure,low pressure,2,true,a,low-pressure%5:00:00:unaggressive:00,low-pressure,true,low-pressure,0,true,dictionary_only_hold,4.0,junior,false
low water,low water,2,true,n,low_water%1:11:00::,low water,true,low water,0,true,dictionary_only_hold,4.0,junior,false
low water mark,low water mark,3,true,n,low-water_mark%1:15:00::|low-water_mark%1:26:00::,low-water mark,true,low-water mark,0,true,dictionary_only_hold,4.0,junior,false
machine language,machine language,2,true,n,machine_language%1:10:00::|machine_language%1:10:02::,machine language,true,machine language,0,true,dictionary_only_hold,4.0,junior,false
machine shop,machine shop,2,true,n,machine_shop%1:06:00::,machine shop,true,machine shop,0,true,dictionary_only_hold,4.0,junior,false
machine tool,machine tool,2,true,n,machine_tool%1:06:00::,machine tool,true,machine tool,0,true,dictionary_only_hold,4.0,junior,false
magic lantern,magic lantern,2,true,n,magic_lantern%1:06:00::,magic lantern,true,magic lantern,0,true,dictionary_only_hold,4.0,junior,false
main course,main course,2,true,n,main_course%1:06:00::|main_course%1:13:00::,main course,true,main course,0,true,dictionary_only_hold,4.0,junior,false
main line,main line,2,true,n,main_line%1:06:00::,main line,true,main line,0,true,dictionary_only_hold,4.0,junior,false
main yard,main yard,2,true,n,main_yard%1:06:00::,main yard,true,main yard,0,true,dictionary_only_hold,4.0,junior,false
man about town,man about town,3,true,n,man-about-town%1:18:00::,man-about-town,true,man about town,0,true,dictionary_only_hold,4.0,junior,false
man hour,man hour,2,true,n,man_hour%1:28:00::,man hour,true,man-hour,0,true,dictionary_only_hold,4.0,junior,false
man of war,man of war,3,true,n,man-of-war%1:05:00::|man-of-war%1:06:00::,man-of-war,true,man-of-war,0,true,dictionary_only_hold,4.0,junior,false
market garden,market garden,2,true,n,market_garden%1:06:00::,market garden,true,market garden,0,true,dictionary_only_hold,4.0,junior,false
market order,market order,2,true,n,market_order%1:10:00::,market order,true,market order,0,true,dictionary_only_hold,4.0,junior,false
market price,market price,2,true,n,market_price%1:21:00::,market price,true,market price,0,true,dictionary_only_hold,4.0,junior,false
market research,market research,2,true,n,market_research%1:04:00::,market research,true,market research,0,true,dictionary_only_hold,4.0,junior,false
market value,market value,2,true,n,market_value%1:21:00::,market value,true,market value,0,true,dictionary_only_hold,4.0,junior,false
master key,master key,2,true,n,master_key%1:06:00::,master key,true,master key,0,true,dictionary_only_hold,4.0,junior,false
mean sun,mean sun,2,true,n,mean_sun%1:09:00::,mean sun,true,mean sun,0,true,dictionary_only_hold,4.0,junior,false
medal play,medal play,2,true,n,medal_play%1:04:00::,medal play,true,medal play,0,true,dictionary_only_hold,4.0,junior,false
medicine ball,medicine ball,2,true,n,medicine_ball%1:06:00::,medicine ball,true,medicine ball,0,true,dictionary_only_hold,4.0,junior,false
medicine man,medicine man,2,true,n,medicine_man%1:18:00::,medicine man,true,medicine man,0,true,dictionary_only_hold,4.0,junior,false
mess hall,mess hall,2,true,n,mess_hall%1:06:00::,mess hall,true,mess hall,0,true,dictionary_only_hold,4.0,junior,false
mess jacket,mess jacket,2,true,n,mess_jacket%1:06:00::,mess jacket,true,mess jacket,0,true,dictionary_only_hold,4.0,junior,false
middle finger,middle finger,2,true,n,middle_finger%1:08:00::,middle finger,true,middle finger,0,true,dictionary_only_hold,4.0,junior,false
middle term,middle term,2,true,n,middle_term%1:10:00::,middle term,true,middle term,0,true,dictionary_only_hold,4.0,junior,false
middle watch,middle watch,2,true,n,middle_watch%1:28:00::,middle watch,true,middle watch,0,true,dictionary_only_hold,4.0,junior,false
milk chocolate,milk chocolate,2,true,n,milk_chocolate%1:13:00::,milk chocolate,true,milk chocolate,0,true,dictionary_only_hold,4.0,junior,false
milk glass,milk glass,2,true,n,milk_glass%1:27:00::,milk glass,true,milk glass,0,true,dictionary_only_hold,4.0,junior,false
milk leg,milk leg,2,true,n,milk_leg%1:26:00::,milk leg,true,milk leg,0,true,dictionary_only_hold,4.0,junior,false
milk shake,milk shake,2,true,n,milk_shake%1:13:00::,milk shake,true,milk shake,0,true,dictionary_only_hold,4.0,junior,false
milk snake,milk snake,2,true,n,milk_snake%1:05:00::,milk snake,true,milk snake,0,true,dictionary_only_hold,4.0,junior,false
milk sugar,milk sugar,2,true,n,milk_sugar%1:27:00::,milk sugar,true,milk sugar,0,true,dictionary_only_hold,4.0,junior,false
milk tooth,milk tooth,2,true,n,milk_tooth%1:08:00::,milk tooth,true,milk tooth,0,true,dictionary_only_hold,4.0,junior,false
minute gun,minute gun,2,true,n,minute_gun%1:06:00::,minute gun,true,minute gun,0,true,dictionary_only_hold,4.0,junior,false
minute hand,minute hand,2,true,n,minute_hand%1:06:00::,minute hand,true,minute hand,0,true,dictionary_only_hold,4.0,junior,false
mobile home,mobile home,2,true,n,mobile_home%1:06:00::,mobile home,true,mobile home,0,true,dictionary_only_hold,4.0,junior,false
moment of truth,moment of truth,3,true,n,moment_of_truth%1:28:00::|moment_of_truth%1:28:01::,moment of truth,true,moment of truth,0,true,dictionary_only_hold,4.0,junior,false
money market,money market,2,true,n,money_market%1:14:00::,money market,true,money market,0,true,dictionary_only_hold,4.0,junior,false
money order,money order,2,true,n,money_order%1:21:00::,money order,true,money order,0,true,dictionary_only_hold,4.0,junior,false
monkey bread,monkey bread,2,true,n,monkey_bread%1:13:00::,monkey bread,true,monkey bread,0,true,dictionary_only_hold,4.0,junior,false
monkey business,monkey business,2,true,n,monkey_business%1:04:00::,monkey business,true,monkey business,0,true,dictionary_only_hold,4.0,junior,false
monkey jacket,monkey jacket,2,true,n,monkey_jacket%1:06:00::,monkey jacket,true,monkey jacket,0,true,dictionary_only_hold,4.0,junior,false
morning coat,morning coat,2,true,n,morning_coat%1:06:00::,morning coat,true,morning coat,0,true,dictionary_only_hold,4.0,junior,false
morning dress,morning dress,2,true,n,morning_dress%1:06:00::|morning_dress%1:06:01::,morning dress,true,morning dress,0,true,dictionary_only_hold,4.0,junior,false
morning star,morning star,2,true,n,morning_star%1:17:00::,morning star,true,morning star,0,true,dictionary_only_hold,4.0,junior,false
mother country,mother country,2,true,n,mother_country%1:15:00::,mother country,true,mother country,0,true,dictionary_only_hold,4.0,junior,false
mountain sheep,mountain sheep,2,true,n,mountain_sheep%1:05:00::,mountain sheep,true,mountain sheep,0,true,dictionary_only_hold,4.0,junior,false
mouse ear,mouse ear,2,true,n,mouse_ear%1:20:01::|mouse_ear%1:20:02::,mouse ear,true,mouse-ear,0,true,dictionary_only_hold,4.0,junior,false
movie camera,movie camera,2,true,n,movie_camera%1:06:00::,movie camera,true,movie camera,0,true,dictionary_only_hold,4.0,junior,false
movie house,movie house,2,true,n,movie_house%1:06:00::,movie house,true,movie house,0,true,dictionary_only_hold,4.0,junior,false
music box,music box,2,true,n,music_box%1:06:00::,music box,true,music box,0,true,dictionary_only_hold,4.0,junior,false
music hall,music hall,2,true,n,music_hall%1:06:00::|music_hall%1:10:00::,music hall,true,music hall,0,true,dictionary_only_hold,4.0,junior,false
music paper,music paper,2,true,n,music_paper%1:27:00::,music paper,true,music paper,0,true,dictionary_only_hold,4.0,junior,false
music stand,music stand,2,true,n,music_stand%1:06:00::,music stand,true,music stand,0,true,dictionary_only_hold,4.0,junior,false
name day,name day,2,true,n,name_day%1:28:00::,name day,true,name day,0,true,dictionary_only_hold,4.0,junior,false
nature study,nature study,2,true,n,nature_study%1:09:00::,nature study,true,nature study,0,true,dictionary_only_hold,4.0,junior,false
near miss,near miss,2,true,n,near_miss%1:11:00::,near miss,true,near miss,0,true,dictionary_only_hold,4.0,junior,false
near thing,near thing,2,true,n,near_thing%1:04:00::,near thing,true,near thing,0,true,dictionary_only_hold,4.0,junior,false
never never,never never,2,true,n,never-never%1:21:00::,never-never,true,never-never,0,true,dictionary_only_hold,4.0,junior,false
next friend,next friend,2,true,n,next_friend%1:18:00::,next friend,true,next friend,0,true,dictionary_only_hold,4.0,junior,false
night letter,night letter,2,true,n,night_letter%1:10:00::,night letter,true,night letter,0,true,dictionary_only_hold,4.0,junior,false
night light,night light,2,true,n,night-light%1:06:00::,night-light,true,night light,0,true,dictionary_only_hold,4.0,junior,false
night school,night school,2,true,n,night_school%1:14:00::,night school,true,night school,0,true,dictionary_only_hold,4.0,junior,false
night soil,night soil,2,true,n,night_soil%1:27:00::,night soil,true,night soil,0,true,dictionary_only_hold,4.0,junior,false
no show,no show,2,true,n,no-show%1:18:00::|no-show%1:18:01::,no-show,true,no-show,0,true,dictionary_only_hold,4.0,junior,false
normal school,normal school,2,true,n,normal_school%1:14:00::,normal school,true,normal school,0,true,dictionary_only_hold,4.0,junior,false
north by east,north by east,3,true,n,north_by_east%1:24:00::,north by east,true,north by east,0,true,dictionary_only_hold,4.0,junior,false
nose ring,nose ring,2,true,n,nose_ring%1:06:00::,nose ring,true,nose ring,0,true,dictionary_only_hold,4.0,junior,false
note of hand,note of hand,3,true,n,note_of_hand%1:21:00::,note of hand,true,note of hand,0,true,dictionary_only_hold,4.0,junior,false
nurse shark,nurse shark,2,true,n,nurse_shark%1:05:00::,nurse shark,true,nurse shark,0,true,dictionary_only_hold,4.0,junior,false
object ball,object ball,2,true,n,object_ball%1:06:00::,object ball,true,object ball,0,true,dictionary_only_hold,4.0,junior,false
object glass,object glass,2,true,n,object_glass%1:06:00::,object glass,true,object glass,0,true,dictionary_only_hold,4.0,junior,false
object lesson,object lesson,2,true,n,object_lesson%1:10:00::,object lesson,true,object lesson,0,true,dictionary_only_hold,4.0,junior,false
off center,off center,2,true,a,off-center%5:00:00:eccentric:00,off-center,true,off-center,0,true,dictionary_only_hold,4.0,junior,false
off color,off color,2,true,a,off-color%5:00:00:dirty:02|off-color%5:00:00:tasteless:02,off-color,true,off-color,0,true,dictionary_only_hold,4.0,junior,false
off season,off season,2,true,n,off-season%1:28:00::,off-season,true,off season,0,true,dictionary_only_hold,4.0,junior,false
office block,office block,2,true,n,office_block%1:06:00::,office block,true,office block,0,true,dictionary_only_hold,4.0,junior,false
office boy,office boy,2,true,n,office_boy%1:18:00::,office boy,true,office boy,0,true,dictionary_only_hold,4.0,junior,false
oil cake,oil cake,2,true,n,oil_cake%1:13:00::,oil cake,true,oil cake,0,true,dictionary_only_hold,4.0,junior,false
oil paint,oil paint,2,true,n,oil_paint%1:06:00::,oil paint,true,oil paint,0,true,dictionary_only_hold,4.0,junior,false
old country,old country,2,true,n,old_country%1:15:00::,old country,true,old country,0,true,dictionary_only_hold,4.0,junior,false
old gold,old gold,2,true,n,old_gold%1:07:00::,old gold,true,old gold,0,true,dictionary_only_hold,4.0,junior,false
old hand,old hand,2,true,n,old_hand%1:18:00::,old hand,true,old hand,0,true,dictionary_only_hold,4.0,junior,false
old hat,old hat,2,true,a,old-hat%5:00:00:unfashionable:00|old-hat%5:00:00:unoriginal:00,old-hat,true,old hat,0,true,dictionary_only_hold,4.0,junior,false
old lady,old lady,2,true,n,old_lady%1:18:00::,old lady,true,old lady,0,true,dictionary_only_hold,4.0,junior,false
old line,old line,2,true,a,old-line%5:00:00:established:00|old-line%5:00:00:right:03,old-line,true,old-line,0,true,dictionary_only_hold,4.0,junior,false
old rose,old rose,2,true,n,old_rose%1:07:00::,old rose,true,old rose,0,true,dictionary_only_hold,4.0,junior,false
old school tie,old school tie,3,true,n,old_school_tie%1:06:00::,old school tie,true,old school tie,0,true,dictionary_only_hold,4.0,junior,false
old time,old time,2,true,a,old-time%5:00:00:fashionable:00,old-time,true,old-time,0,true,dictionary_only_hold,4.0,junior,false
old world,old world,2,true,a,old-world%5:00:00:nonmodern:00,old-world,true,old-world,0,true,dictionary_only_hold,4.0,junior,false
once over,once over,2,true,n,once-over%1:04:00::,once-over,true,once-over,0,true,dictionary_only_hold,4.0,junior,false
open air,open air,2,true,a|n,open-air%5:00:00:outdoor:00|open_air%1:15:00::,open air|open-air,true,open-air,0,true,dictionary_only_hold,4.0,junior,false
open and shut,open and shut,3,true,a,open-and-shut%5:00:00:obvious:00,open-and-shut,true,open-and-shut,0,true,dictionary_only_hold,4.0,junior,false
open letter,open letter,2,true,n,open_letter%1:10:00::,open letter,true,open letter,0,true,dictionary_only_hold,4.0,junior,false
open order,open order,2,true,n,open_order%1:14:00::,open order,true,open order,0,true,dictionary_only_hold,4.0,junior,false
open primary,open primary,2,true,n,open_primary%1:04:00::,open primary,true,open primary,0,true,dictionary_only_hold,4.0,junior,false
open secret,open secret,2,true,n,open_secret%1:10:00::,open secret,true,open secret,0,true,dictionary_only_hold,4.0,junior,false
open shop,open shop,2,true,n,open_shop%1:14:00::,open shop,true,open shop,0,true,dictionary_only_hold,4.0,junior,false
opera hat,opera hat,2,true,n,opera_hat%1:06:00::,opera hat,true,opera hat,0,true,dictionary_only_hold,4.0,junior,false
opera house,opera house,2,true,n,opera_house%1:06:00::,opera house,true,opera house,0,true,dictionary_only_hold,4.0,junior,false
opposite number,opposite number,2,true,n,opposite_number%1:09:00::,opposite number,true,opposite number,0,true,dictionary_only_hold,4.0,junior,false
out and out,out and out,3,true,a,out-and-out%5:00:00:complete:00,out-and-out,true,out-and-out,0,true,dictionary_only_hold,4.0,junior,false
out of date,out of date,3,true,a,out-of-date%5:00:00:noncurrent:00,out-of-date,true,out of date|out-of-date,0,true,dictionary_only_hold,4.0,junior,false
out of door,out of door,3,true,a,out-of-door%3:00:00::,out-of-door,true,out-of-door,0,true,dictionary_only_hold,4.0,junior,false
out of pocket,out of pocket,3,true,a,out-of-pocket%5:00:00:due:00,out-of-pocket,true,out of pocket,0,true,dictionary_only_hold,4.0,junior,false
out of print,out of print,3,true,a,out_of_print%5:00:00:discontinued:00,out of print,true,out of print,0,true,dictionary_only_hold,4.0,junior,false
pack ice,pack ice,2,true,n,pack_ice%1:17:00::,pack ice,true,pack ice,0,true,dictionary_only_hold,4.0,junior,false
paper doll,paper doll,2,true,n,paper_doll%1:06:00::,paper doll,true,paper doll,0,true,dictionary_only_hold,4.0,junior,false
paper knife,paper knife,2,true,n,paper_knife%1:06:00::,paper knife,true,paper knife,0,true,dictionary_only_hold,4.0,junior,false
paper money,paper money,2,true,n,paper_money%1:21:00::,paper money,true,paper money,0,true,dictionary_only_hold,4.0,junior,false
paper tiger,paper tiger,2,true,n,paper_tiger%1:07:00::,paper tiger,true,paper tiger,0,true,dictionary_only_hold,4.0,junior,false
part music,part music,2,true,n,part_music%1:10:00::,part music,true,part music,0,true,dictionary_only_hold,4.0,junior,false
part of speech,part of speech,3,true,n,part_of_speech%1:10:00::,part of speech,true,part of speech,0,true,dictionary_only_hold,4.0,junior,false
party man,party man,2,true,n,party_man%1:18:00::,party man,true,party man,0,true,dictionary_only_hold,4.0,junior,false
party wall,party wall,2,true,n,party_wall%1:06:00::,party wall,true,party wall,0,true,dictionary_only_hold,4.0,junior,false
past master,past master,2,true,n,past_master%1:18:00::|past_master%1:18:01::,past master,true,past master,0,true,dictionary_only_hold,4.0,junior,false
past perfect,past perfect,2,true,n,past_perfect%1:24:00::,past perfect,true,past perfect,0,true,dictionary_only_hold,4.0,junior,false
peace officer,peace officer,2,true,n,peace_officer%1:18:00::,peace officer,true,peace officer,0,true,dictionary_only_hold,4.0,junior,false
pen name,pen name,2,true,n,pen_name%1:10:00::,pen name,true,pen name,0,true,dictionary_only_hold,4.0,junior,false
pepper and salt,pepper and salt,3,true,n,pepper-and-salt%1:06:00::,pepper-and-salt,true,pepper-and-salt,0,true,dictionary_only_hold,4.0,junior,false
pepper pot,pepper pot,2,true,n,pepper_pot%1:06:00::|pepper_pot%1:13:00::,pepper pot,true,pepper pot,0,true,dictionary_only_hold,4.0,junior,false
pepper tree,pepper tree,2,true,n,pepper_tree%1:20:01::|pepper_tree%1:20:02::,pepper tree,true,pepper tree,0,true,dictionary_only_hold,4.0,junior,false
